time,tweets
2019-04-30 14:04:43,"RT @BenJamminWalker: *POLL* Which party will you vote for in next months #EuropeanElections? 🗳

Retweet for a Larger Sample!

#Brexit #Peop…"
2019-04-30 14:04:42,"You wear the badge you carry the baggage - &amp; that baggage is full of it.

Turkey-shoot time.
#Brexit https://t.co/DNFASbOgpM"
2019-04-30 14:04:41,"RT @MichelBarnier: Very good meetings today in Copenhagen with PM @larsloekke, FM @anderssamuelsen and @folketinget. 
 
I remain convinced…"
2019-04-30 14:04:39,"RT @BBCPolitics: Lisa Nandy MP says Labour cannot give this #Brexit message to Leave-voting towns like hers:  

“We are now going to give y…"
2019-04-30 14:04:36,RT @KatySearle: Congratulations to ⁦@bbclaurak⁩ &amp; ⁦@BBCkatyaadler⁩ Broadcast journalist of the Year London Press Club #brexit https://t.co/…
2019-04-30 14:04:35,"RT @BBCPolitics: Lisa Nandy MP says Labour cannot give this #Brexit message to Leave-voting towns like hers:  

“We are now going to give y…"
2019-04-30 14:04:20,At the #ThinkingonSunday talk on 02 June writer and activist @guyshrubsole unearths truths about who really owns th… https://t.co/22lOIFHzaD
2019-04-30 14:04:12,"RT @BBCPolitics: Lisa Nandy MP says Labour cannot give this #Brexit message to Leave-voting towns like hers:  

“We are now going to give y…"
2019-04-30 14:04:07,"Where do the parties currently stand on giving the people the #FinalSay on #Brexit?

Click/tap below here to see:… https://t.co/Nxo53eH7Mj"
2019-04-30 14:04:00,RT @KatySearle: Congratulations to ⁦@bbclaurak⁩ &amp; ⁦@BBCkatyaadler⁩ Broadcast journalist of the Year London Press Club #brexit https://t.co/…
2019-04-30 14:03:59,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 14:03:59,"Who is to blame if there is riots up and down the country if a no deal #Brexit is not delivered, would it be the PM… https://t.co/hTtKSze8od"
2019-04-30 14:03:58,"RT @BBCPolitics: Lisa Nandy MP says Labour cannot give this #Brexit message to Leave-voting towns like hers:  

“We are now going to give y…"
2019-04-30 14:03:58,"RT @MichelBarnier: Very good meetings today in Copenhagen with PM @larsloekke, FM @anderssamuelsen and @folketinget. 
 
I remain convinced…"
2019-04-30 14:03:58,"RT @PunchCartoons: With fuel costs continually rising, why not go back to basics?
https://t.co/JgVZ5X7w0Q
---
#punch #punchcartoons #britis…"
2019-04-30 14:03:52,"RT @LizKershawDJ: I've now booked trips for this year so far to:
Holland - Den Hague
Spain - Majorca
Spain - Ibiza
Portugal - Madeira
Franc…"
2019-04-30 14:03:48,"@RodneyDashcam @Bstard2 @carl_stein_ Please just want #Brexit to end Ray.

I would be interested in your thoughts p… https://t.co/flvq7MJT4g"
2019-04-30 14:03:44,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 14:03:42,"RT @LMY746: In case you missed this, here is the excellent thread from @verumandverus providing EVERY MP's #Brexit position v their constit…"
2019-04-30 14:03:40,"RT @nickreeves9876: Come on Remainers, let's have a 48 hour storm of social media campaigning to get the Remain vote out at the local elect…"
2019-04-30 14:03:29,RT @SJRudolphi: Something a bit different from #BREXIT #BREXITSHIT ... I am actually a photographer with something to say other than #Remai…
2019-04-30 14:03:28,RT @Haggis_UK: Alastair Campbell - It's time for Labour to lead on #Brexit...but people look at Corbyn &amp; think he's not a leader. The promi…
2019-04-30 14:03:27,"@HenryNewman @ayeshahazarika Ah not the sharpest tool in the shed, huh... too complicated for you i see... because… https://t.co/RhlsMswX0X"
2019-04-30 14:03:21,"RT @BBCPolitics: ""Most of my colleagues on the NEC have been inundated with thousands of emails"" on #Brexit, says Labour's Deputy Leader To…"
2019-04-30 14:03:15,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 14:03:11,RT @spudgun01: What kind of an outfit screws over that much in expenses that it gets its own COURTS to order that the information remains s…
2019-04-30 14:03:11,"@realDonaldTrump win  #US election, #UK voting for #BREXIT is a sign of travesty in our world. Is this the demise o… https://t.co/7ofroZJenm"
2019-04-30 14:03:08,"RT @MichelBarnier: Very good meetings today in Copenhagen with PM @larsloekke, FM @anderssamuelsen and @folketinget. 
 
I remain convinced…"
2019-04-30 14:03:06,"RT @MichelBarnier: Very good meetings today in Copenhagen with PM @larsloekke, FM @anderssamuelsen and @folketinget. 
 
I remain convinced…"
2019-04-30 14:03:05,"⁦@BBCkatyaadler⁩ ⁦@bbclaurak⁩ jointly voted Broadcast Journalist of the Year for their #brexit work on tv,radio,onl… https://t.co/wM875Gpw63"
2019-04-30 14:03:05,Let me repeat again. I have tweeted this so many times. here is the message. Any form of #brexit violates the Good… https://t.co/uSABEyBWFT
2019-04-30 14:03:02,"RT @BBCPolitics: Lisa Nandy MP says Labour cannot give this #Brexit message to Leave-voting towns like hers:  

“We are now going to give y…"
2019-04-30 14:03:00,"RT @racechikee: @thisandthat0987 @mollygiles2015 A councillor did knock on my door. And I felt awful. 
He asked if we’d be voting Tory. No…"
2019-04-30 14:03:00,RT @BillyWhizzzSays: @jeremycorbyn @WelshLabour @UKParliament Doesn't it show just how out of step Jeremy Corbyn is. While the country is h…
2019-04-30 14:02:56,"RT @pmdfoster: A new unicorn hunt begins for solutions for @BorderIrish #Brexit fixes.

Am curious, have/will @NickyMorgan01 and @GregHands…"
2019-04-30 14:02:55,"1 little unsurprising admission here. 
Hands up the shocked.
So, NOT leaving in October is plan A... to Z.
This lot… https://t.co/2RQLpyBaSw"
2019-04-30 14:02:54,Congratulations to ⁦@bbclaurak⁩ &amp; ⁦@BBCkatyaadler⁩ Broadcast journalist of the Year London Press Club #brexit https://t.co/tW72k3I86D
2019-04-30 14:02:42,"RT @Reuters: In the small fishing town of Thyboron, Denmark, fishermen worry the British waters they have become dependent on will be out o…"
2019-04-30 14:02:39,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 14:02:38,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 14:02:38,The conservative government and its mps should now declare if the privatisation of our nhs will benefit them or the… https://t.co/Z4OstYam7c
2019-04-30 14:02:37,RT @Brexit_Support: BBC to be fined for #Brexit biased https://t.co/WS0U1xPkSN
2019-04-30 14:02:30,"RT @Antonblakeactor: @Haggis_UK @Lawyers4EU @campbellclaret Meanwhile ... This! Labour is leading on #Brexit, by dragging its members kicki…"
2019-04-30 14:02:29,"RT @BBCPolitics: Former WTO director general Pascal Lamy does not look impressed with Tory MP Iain Duncan Smith talking #Brexit

#politicsl…"
2019-04-30 14:02:23,As it turned out we got the meeting room where many of the #Brexit negotiations were held. While disinformation dri… https://t.co/98mepEwTik
2019-04-30 14:02:21,"RT @spiritangel04: Sky, BBC, ITV, Channel 4 and Channel 5 News continue 2 Immorally Censor @RobinTilbrook &amp; #Brexit Court Case, which is se…"
2019-04-30 14:02:19,RT @LancasterPress: As the Labour Party debates including a pledge to hold a second referendum on any #Brexit deal as part of their #Europe…
2019-04-30 14:02:15,"RT @PunchCartoons: With fuel costs continually rising, why not go back to basics?
https://t.co/JgVZ5X7w0Q
---
#punch #punchcartoons #britis…"
2019-04-30 14:02:13,RT @colsworld55: @WestmonsterUK Any other PM in history would have resigned by now. That tells us @theresa_may has a mission for which she…
2019-04-30 14:02:12,RT @thesimonthorp: #GDP numbers out of #Europe this morning indicate that the region may be gaining momentum after last year's sluggish gro…
2019-04-30 14:02:11,"Very good meetings today in Copenhagen with PM @larsloekke, FM @anderssamuelsen and @folketinget. 
 
I remain convi… https://t.co/AnoshiwBsi"
2019-04-30 14:02:10,RT @BreitbartLondon: Anglican Bishop Brands #Brexit Party Leader Nigel Farage a ‘Traitor to the EU’ https://t.co/nyIegKqjuA
2019-04-30 14:02:10,"RT @Prospectally2: Reading this thread makes me feel grateful I can vote for a party demonstrating clear, consistent leadership on #Brexit…"
2019-04-30 14:02:08,RT @mrjohnnice: Who will you vote for in the EU elections? I think I've included every party.  Any others have no chance anyway #LEAVE #Rem…
2019-04-30 14:02:03,RT @jimrad84: I'd be far more impressed if a new political party launched in the UK focusing on every issue that isn't brexit. #BrexitParty…
2019-04-30 14:01:57,"RT @thomasbrake: For 3 years, Govt. have used a wafer-thin referendum majority to perpetuate division in our communities. Those who seek to…"
2019-04-30 14:01:49,RT @Brexit_Support: BBC to be fined for #Brexit biased https://t.co/WS0U1xPkSN
2019-04-30 14:01:49,RT @SpeakersCollege: @ScotTories @StillYesScot But won't fight for the 62% who overwhelmingly rejected #Brexit or respect the Sewel Agreeme…
2019-04-30 14:01:47,"RT @inacentre: Another self-important political 'grandee from nowhere' who adapts the facts to suit their narrative.
When she says another…"
2019-04-30 14:01:46,"RT @BBCPolitics: Former WTO director general Pascal Lamy does not look impressed with Tory MP Iain Duncan Smith talking #Brexit

#politicsl…"
2019-04-30 14:01:43,"Theresa May’s Brexit Plan To Headline Kilkenny Comedy Festival 

#Brexit

https://t.co/M4wFIUzExR"
2019-04-30 14:01:30,RT @brexitcountdow1: Brexit is at most 4425 hours away. #brexit
2019-04-30 14:01:28,"With fuel costs continually rising, why not go back to basics?
https://t.co/JgVZ5X7w0Q
---
#punch #punchcartoons… https://t.co/GJHke6r4OE"
2019-04-30 14:01:27,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 14:01:22,RT @SimonFraser00: In March #Brexit ground to a halt. It’s a bad idea that just doesn’t work. We need to move on now to tackle the real pro…
2019-04-30 14:01:20,"The best and most dispassionate discussion of #Brexit I’ve heard AT #MIC2019, by Simon Hix at the #LSE. Only taken 3 years!"
2019-04-30 14:01:17,"@QuondamOptimist Heartbreaking. Not the legacy greatly gifted Neil &amp; Glenys Kinnock, or any of us who came of polit… https://t.co/EpCeJOV4Yh"
2019-04-30 14:01:06,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 14:00:54,RT @MatthewGreen02: Corbyn’s #Brexit 'fudge' is causing an exodus of Labour party members. His plan to mislead the many &amp; not just the few…
2019-04-30 14:00:51,"Conservatives seem to have copied the GOP in the US. Spent the last 20-30 years building a racist clown car, and no… https://t.co/SHCrf2JnyM"
2019-04-30 14:00:50,RT @SimonFraser00: In March #Brexit ground to a halt. It’s a bad idea that just doesn’t work. We need to move on now to tackle the real pro…
2019-04-30 14:00:36,RT @guyverhofstadt: No way! Students mustn't be victims of #Brexit. I will write to PM May saying we will never accept this. Also for Erasm…
2019-04-30 14:00:35,Guy Verhofstadt is clearly worried about @Nigel_Farage and the @brexitparty_uk! And rightly so! #Brexit https://t.co/DCXmtgBq4z
2019-04-30 14:00:33,73% uptick in loo roll sales as Brits bulk buy ahead of #Brexit https://t.co/hwCFVs76e4 #healthbeauty #research
2019-04-30 14:00:32,73% uptick in loo roll sales as Brits bulk buy ahead of #Brexit https://t.co/R5MfzBJvnd #healthbeauty #research
2019-04-30 14:00:30,"RT Facts4euOrg: Every day for over 3 years without a break, we've published original, punchy, well-researched articles on #Brexit.  Our 'B…"
2019-04-30 14:00:27,"RT @astro_trader: No surprise this appalling Govt want Royal Navy ships built abroad.
A #Brexit that is anything but,
Telecoms network open…"
2019-04-30 14:00:27,RT @nickreeves9876: Fellow Remainers. We should be unleashing a campaign storm on social media to encourage Remainers to vote in the local…
2019-04-30 14:00:11,#GDP numbers out of #Europe this morning indicate that the region may be gaining momentum after last year's sluggis… https://t.co/ye2Pg0DICv
2019-04-30 14:00:10,Brexit is at most 4425 hours away. #brexit
2019-04-30 14:00:08,RT @Haggis_UK: Alastair Campbell - It's time for Labour to lead on #Brexit...but people look at Corbyn &amp; think he's not a leader. The promi…
2019-04-30 14:00:08,With Brexit delayed till October and with UK house prices dropping - this is a great opportunity for first-time buy… https://t.co/UiXV9JB9wy
2019-04-30 13:59:58,"WOW - Another Brexit extension - time now until 31st October 2019 :  184 days, 07 hours, 59 minutes and 59 seconds… https://t.co/AtlUpSBndW"
2019-04-30 13:59:55,RT @iainjwatson: Ahead of the ⁦@UKLabour⁩ NEC dep leader ⁦@tom_watson⁩ tells me he has been 'inundated' with emails from members saying the…
2019-04-30 13:59:55,RT @Mij_Europe: Back from a week+ of client meets in SF &amp; LA. Most senior market participants there (&amp; elsewhere) still worry more about @j…
2019-04-30 13:59:53,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 13:59:51,"RT @bristolgreen: We just launched our #EuropeanElections2019 campaign in Bristol today, with 4 of our great candidates @MollyMEP, @CleoDan…"
2019-04-30 13:59:49,RT @SimonFraser00: In March #Brexit ground to a halt. It’s a bad idea that just doesn’t work. We need to move on now to tackle the real pro…
2019-04-30 13:59:44,"Another self-important political 'grandee from nowhere' who adapts the facts to suit their narrative.
When she says… https://t.co/2vXjRHZt6t"
2019-04-30 13:59:44,@peterbrownbarra @WeNeedIndyNow @deewallace32 @ferguson2811 #Brexit summed up. https://t.co/ykK9RdQSpP
